2.153248154874810583e-01,-3.320234057904435793e-02,-2.308956667740747620e-02,-2.424243764548762031e-02
-3.320234057904435793e-02,2.178667599085345186e-01,-3.056260723622790387e-02,-2.766991803497797012e-02
-2.308956667740747967e-02,-3.056260723622790040e-02,2.138568380361977606e-01,-3.562997267441055105e-02
-2.424243764548761337e-02,-2.766991803497797012e-02,-3.562997267441055105e-02,2.116847176796924634e-01
